,LS
82450,7.500057108700275e-07
82451,0.0004128750297240913
82452,1.6600824892520905e-07
82453,0.0003946659853681922
82454,7.92031642049551e-07
82455,0.00040433398680761456
82456,7.910421118140221e-07
82457,0.0004129580338485539
82458,0.00041091605089604855
82459,0.0004142500110901892
82460,4.159519448876381e-07
82461,0.0001243329606950283
82462,2.500019036233425e-07
82463,7.500057108700275e-07
82464,0.0004119579680263996
82465,0.0003926249919459224
82466,0.00040929100941866636
82467,0.00040933297714218497
82468,7.909839041531086e-07
82469,0.00040620798245072365
82470,0.0004058330086991191
82471,2.500019036233425e-07
82472,0.00038929202128201723
82473,0.0004050839925184846
82474,0.00041279103606939316
82475,0.00040487502701580524
82476,0.00041070900624617934
82477,0.00040716701187193394
82478,4.1601015254855156e-07
82479,7.358298171311617e-05
82480,0.00040433398680761456
82481,0.00040545803494751453
82482,0.00040433299727737904
82483,0.0004075839533470571
82484,0.00040616700425744057
82485,0.00040354201337322593
82486,1.858297036960721e-05
82487,0.0004067090339958668
82488,0.0004044590168632567
82489,0.00040791701758280396
82490,3.716698847711086e-05
82491,1.8084014300256968e-05
82492,0.00040487496880814433
82493,0.0004105420084670186
82494,0.00041091605089604855
82495,0.0004115839838050306
82496,2.174999099224806e-05
82497,0.00040562503272667527
82498,2.0803418010473251e-07
82499,0.00040737498784437776
82500,0.00040495797293260694
82501,0.00040495797293260694
82502,2.0902371034026146e-07
82503,0.0004134589689783752
82504,0.0004127920255996287
82505,0.0004036659956909716
82506,4.916975740343332e-06
82507,0.0004052909789606929
82508,0.00040895899292081594
82509,0.0003804159932769835
82510,0.0004044999950565398
82511,0.00010133301839232445
82512,0.00040745799196884036
82513,0.00040954200085252523
82514,0.0001187919988296926
82515,0.00016958301421254873
82516,0.000216833024751395
82517,0.00015108304796740413
82518,0.00040550000267103314
82519,0.0004016250022687018
82520,0.0004046669928357005
82521,0.00040608301060274243
82522,0.0004057500045746565
82523,0.00012091698590666056
82524,0.00022437499137595296
82525,0.00040370802162215114
82526,0.00040424999315291643
82527,3.7497375160455704e-07
82528,0.00040841702139005065
82529,0.0004045420209877193
82530,0.0004063750384375453
82531,1.1041993275284767e-05
82532,0.00040454097324982285
82533,2.9749993700534105e-05
82534,0.0004034580197185278
82535,0.00040141696808859706
82536,0.00041283300379291177
82537,0.00040058401646092534
82538,0.0004087499692104757
82539,0.00040604203240945935
82540,0.00040845799958333373
82541,0.00015704199904575944
82542,0.00016900000628083944
82543,0.0002960829879157245
82544,0.0002157079870812595
82545,0.0004118339857086539
82546,0.0004087500274181366
82547,0.00040499999886378646
82548,0.0004314580000936985
82549,0.00041091698221862316
82550,0.0004099590005353093
82551,0.00040495803114026785
82552,0.00011195900151506066
82553,0.0004041659994982183
82554,0.0003964999923482537
82555,0.0004083749954588711
82556,0.00041674997191876173
82557,0.00040375004755333066
82558,0.0004065829562023282
82559,0.00040849996730685234
82560,0.0004112919559702277
82561,6.249989382922649e-06
82562,0.00041029200656339526
82563,0.0004047909751534462
82564,0.00040733302012085915
82565,0.00041166599839925766
82566,0.00040849996730685234
82567,0.0004054579767398536
82568,0.000407625047955662
82569,0.0004083329695276916
82570,0.00040725001599639654
82571,0.00039483298314735293
82572,8.790986612439156e-06
82573,2.0797597244381905e-07
82574,0.0004057500045746565
82575,0.00040895899292081594
82576,0.0004058750346302986
82577,0.0004095410113222897
82578,0.00040250003803521395
82579,0.0004127090214751661
82580,0.0004046669928357005
82581,0.00041454198071733117
82582,0.00010270799975842237
82583,0.00040729198371991515
82584,0.00040254101622849703
82585,8.333998266607523e-06
82586,0.0004076249897480011
82587,4.5803608372807503e-07
82588,8.90420051291585e-05
82589,0.00040550000267103314
82590,0.0003964580246247351
82591,0.00015208299737423658
82592,0.00040187500417232513
82593,0.00040974997682496905
82594,0.00030625000363215804
82595,0.00040258397348225117
82596,4.5797787606716156e-07
82597,0.000315624987706542
82598,4.62500611320138e-06
82599,0.0002513750223442912
82600,0.0004041669890284538
82601,0.00040091597475111485
82602,0.00040833395905792713
82603,0.0004088749992661178
82604,2.500019036233425e-07
82605,0.00040979095501825213
82606,1.66997779160738e-07
82607,5.1916984375566244e-05
82608,0.0004105829866603017
82609,0.0004039580235257745
82610,2.500019036233425e-07
82611,0.0004165419959463179
82612,0.0004055409808643162
82613,0.0004097920027561486
82614,0.0004032920114696026
82615,2.415967173874378e-06
82616,0.0004055839963257313
82617,0.00040741695556789637
82618,4.584027919918299e-06
82619,0.00041024998063221574
82620,0.00040808296762406826
82621,0.0004077080520801246
82622,0.00039258296601474285
82623,0.00040616700425744057
82624,6.67001586407423e-07
82625,0.00040625000838190317
82626,0.00040895899292081594
82627,0.0003933749976567924
82628,0.00039916601963341236
82629,0.0004052910371683538
82630,0.00041383400093764067
82631,0.0004064170061610639
82632,2.8665992431342602e-05
82633,4.62500611320138e-06
82634,0.00039654201827943325
82635,0.000408291001804173
82636,0.00040616700425744057
82637,2.3329630494117737e-06
82638,0.000405792030505836
82639,0.00040441600140184164
82640,2.779200440272689e-05
82641,1.208402682095766e-05
82642,0.00040662498213350773
82643,3.6249984987080097e-06
82644,0.0004119580262340605
82645,0.00039475003723055124
82646,2.6708003133535385e-05
82647,4.62500611320138e-06
82648,0.0003951669787056744
82649,0.0004052910371683538
82650,0.000335916003677994
82651,0.0004241669666953385
82652,0.0004102909588254988
82653,0.0004039169871248305
82654,0.0002375839976593852
82655,0.0004065419780090451
82656,0.0004130409797653556
82657,0.0004052920266985893
82658,0.0004063749802298844
82659,0.0004058330086991191
82660,0.00040720804827287793
82661,0.00040962500497698784
82662,0.0004107909626327455
82663,0.00040379201527684927
82664,0.00040441699093207717
82665,0.00041016703471541405
82666,0.00040716701187193394
82667,0.00040562503272667527
82668,0.0004112080205231905
82669,0.0004220000118948519
82670,0.000417000032030046
82671,0.00041029101703315973
82672,0.00017154199304059148
82673,0.000402832985855639
82674,0.0004117499920539558
82675,4.212500061839819e-05
82676,0.00040562503272667527
82677,0.00021645799279212952
82678,0.00040629098657518625
82679,0.00040020799497142434
82680,0.00040570797864347696
82681,3.2079988159239292e-06
82682,0.00041199999395757914
82683,0.00040666700806468725
82684,0.00040687498403713107
82685,1.6600824892520905e-07
82686,0.0004087500274181366
82687,0.0004124160041101277
82688,0.0004075000179000199
82689,6.25033862888813e-07
82690,0.0004058339982293546
82691,0.00040554202860221267
82692,0.0004071249859407544
82693,0.0004112910246476531
82694,0.00040854199323803186
82695,0.00040920800529420376
82696,8.154200622811913e-05
82697,0.0004093340248800814
82698,0.0004064999520778656
82699,0.0004118329961784184
82700,6.53750030323863e-05
82701,0.0003995409933850169
82702,7.2499969974160194e-06
82703,4.169996827840805e-07
82704,0.0004048330010846257
82705,0.0004092919989489019
82706,0.00041725003393366933
82707,0.0004069589776918292
82708,0.0004094999749213457
82709,0.000343457970302552
82710,0.000403250043746084
82711,0.00040891702519729733
82712,1.1917029041796923e-05
82713,0.0004118329961784184
82714,0.0004052909789606929
82715,0.0004112919559702277
82716,0.00040608301060274243
82717,0.00039554102113470435
82718,0.0004042079672217369
82719,1.5416997484862804e-05
82720,0.00040708400774747133
82721,0.0004087089910171926
82722,0.0004074170137755573
82723,0.0004022920038551092
82724,7.683399599045515e-05
82725,0.00041099998634308577
82726,0.00040333298966288567
82727,7.292022928595543e-06
82728,7.916998583823442e-06
82729,0.0004111669841222465
82730,0.00041083403630182147
82731,0.00036458298563957214
82732,0.00040670804446563125
82733,8.108402835205197e-05
82734,0.0004164169658906758
82735,0.0003957079607062042
82736,0.00040670798625797033
82737,0.0004121670499444008
82738,2.4994369596242905e-07
82739,6.779195973649621e-05
82740,0.0004230000195093453
82741,0.0004093339666724205
82742,1.0666029993444681e-05
82743,0.0004057500045746565
82744,0.0004063749802298844
82745,0.0004158749943599105
82746,0.00041570805478841066
82747,0.0004047919646836817
82748,0.00040725001599639654
82749,0.0004051250289194286
82750,0.0004083749954588711
82751,0.00040800002170726657
82752,0.00041204103035852313
82753,0.0004117080243304372
82754,6.166985258460045e-06
82755,1.9082974176853895e-05
82756,5.874957423657179e-06
82757,0.00041591702029109
82758,1.5249999705702066e-05
82759,0.0004164580022916198
82760,0.00040550000267103314
82761,0.00040625000838190317
82762,0.0004065419780090451
82763,7.909839041531086e-07
82764,0.0004052090225741267
82765,6.67001586407423e-07
82766,0.00041141698602586985
82767,0.00015008298214524984
82768,0.00040508294478058815
82769,0.0002324579982087016
82770,0.00039720896165817976
82771,0.00041695800609886646
82772,0.00040441699093207717
82773,0.00040687498403713107
82774,3.875000402331352e-06
82775,0.0004081670194864273
82776,0.00040570797864347696
82777,0.00039845798164606094
82778,0.00017616699915379286
82779,0.0004081249935552478
82780,0.0004109590081498027
82781,2.2292020730674267e-05
82782,0.00010016700252890587
82783,0.0002686249790713191
82784,0.00040558300679549575
82785,0.0004135839990340173
82786,0.00040541699854657054
82787,3.762502456083894e-05
82788,0.00041008403059095144
82789,0.000414125039242208
82790,7.919734343886375e-07
82791,0.000411874963901937
82792,0.0003944589989259839
82793,0.00040087499655783176
82794,7.112498860806227e-05
82795,0.00041158305248245597
82796,0.0004083749954588711
82797,0.0004046250251121819
82798,0.00041404098737984896
82799,0.0004056670004501939
82800,0.00040908303344622254
82801,0.0004075000179000199
82802,6.0542020946741104e-05
82803,0.000397083000279963
82804,0.0004288750351406634
82805,2.254202263429761e-05
82806,0.00040916597936302423
82807,0.0004069170099683106
82808,0.00034454098204150796
82809,0.00040262500988319516
82810,0.00032062496757134795
82811,0.0004082919913344085
82812,7.909839041531086e-07
82813,0.0004051249707117677
82814,0.00040687498403713107
82815,0.00040612497832626104
82816,3.6660348996520042e-06
82817,6.295903585851192e-05
82818,0.00041329197119921446
82819,0.0004140000091865659
82820,0.0004074589814990759
82821,0.0004040829953737557
82822,0.0004119580262340605
82823,0.0004131660098209977
82824,0.0004106249543838203
82825,0.0004071660223416984
82826,0.0004072909941896796
82827,4.166970029473305e-06
82828,0.00041145802242681384
82829,0.0004038340412080288
82830,0.0004029999836347997
82831,0.00013045902596786618
82832,2.9098009690642357e-07
82833,7.919734343886375e-07
82834,0.0004070410504937172
82835,0.0004112499882467091
82836,0.00041429197881370783
82837,0.0003953329869545996
82838,0.00040920800529420376
82839,2.0803418010473251e-07
82840,0.00040745799196884036
82841,1.2041011359542608e-05
82842,0.0004148329608142376
82843,0.00041325000347569585
82844,0.0003966670483350754
82845,0.00041133398190140724
82846,0.0004077500198036432
82847,0.00033545895712450147
82848,0.00040420901495963335
82849,2.0792009308934212e-05
82850,0.0004096249467693269
82851,0.0004093750030733645
82852,0.00041037501068785787
82853,0.0004152919864282012
82854,8.291041012853384e-06
82855,9.833299554884434e-05
82856,0.0004085840191692114
82857,5.208299262449145e-05
82858,6.832997314631939e-06
82859,0.0003970000543631613
82860,0.00020941701950505376
82861,0.0004118339857086539
82862,0.0003991670091636479
82863,0.00039833399932831526
82864,0.0003678330103866756
82865,1.3458018656820059e-05
82866,8.330098353326321e-07
82867,0.00040666700806468725
82868,0.0004136250354349613
82869,0.00011187500786036253
82870,0.0004069170099683106
82871,0.00040354201337322593
82872,0.00041083298856392503
82873,1.0624993592500687e-05
82874,4.169996827840805e-07
82875,0.00041024998063221574
82876,7.919734343886375e-07
82877,0.00040554197039455175
82878,0.00040541699854657054
82879,0.0004009170224890113
82880,0.0004163749981671572
82881,0.0004032920114696026
82882,0.00040537503082305193
82883,0.0004050839925184846
82884,0.00039900001138448715
82885,0.00040945899672806263
82886,2.19999928958714e-05
82887,0.0003951669787056744
82888,0.00041495898040011525
82889,1.0541989468038082e-05
82890,0.0004130000015720725
82891,8.330098353326321e-07
82892,0.000406875042244792
82893,0.0004038750194013119
82894,0.0004194169887341559
82895,0.00041520799277350307
82896,0.00040158297633752227
82897,0.00021162501070648432
82898,4.525005351752043e-05
82899,0.0001700000138953328
82900,1.0830117389559746e-06
82901,0.0004042080254293978
82902,0.0004088329733349383
82903,0.0004059580387547612
82904,0.00040258397348225117
82905,0.000410459004342556
82906,0.0003262090031057596
82907,0.00040487502701580524
82908,6.62502134218812e-06
82909,0.0002530830097384751
82910,0.000410459004342556
82911,0.000408999971114099
82912,0.0004050839925184846
82913,5.62501372769475e-06
82914,0.0004074170137755573
82915,0.00041495898040011525
82916,0.000405374972615391
82917,0.00020283402409404516
82918,0.00041520799277350307
82919,3.0410010367631912e-06
82920,0.000411124958191067
82921,3.958994057029486e-06
82922,0.00040550000267103314
82923,0.00041441601933911443
82924,0.00040149997221305966
82925,0.0004034580197185278
82926,0.0003920000162906945
82927,0.00041037495248019695
82928,0.0004045000532642007
82929,0.000407166953664273
82930,0.00040720897959545255
82931,0.00040920800529420376
82932,0.00040320795960724354
82933,4.169996827840805e-07
82934,0.00041366700315847993
82935,0.0004071249859407544
82936,5.875015631318092e-06
82937,0.0004178329836577177
82938,8.125032763928175e-06
82939,0.0004030410200357437
82940,0.00041108299046754837
82941,0.0004054159508086741
82942,0.0004083749954588711
82943,0.00041274999966844916
82944,0.0004158330266363919
82945,0.00013162498362362385
82946,4.5797787606716156e-07
82947,5.667039658874273e-06
82948,0.00041333300760015845
82949,0.00041199999395757914
82950,1.2000033166259527e-05
82951,0.0004206249723210931
82952,1.4579854905605316e-06
82953,8.166010957211256e-06
82954,0.00012495904229581356
82955,0.0004065409884788096
82956,7.919734343886375e-07
82957,0.000406875042244792
82958,0.0004093340248800814
82959,6.249756552278996e-07
82960,0.00040604197420179844
82961,0.0004128749715164304
82962,0.00040737498784437776
82963,0.0004087919951416552
82964,5.0540955271571875e-05
82965,0.00041520799277350307
82966,0.0004070409922860563
82967,0.00018437497783452272
82968,0.00041149999015033245
82969,0.0004130830056965351
82970,0.00040783302392810583
82971,0.00040908303344622254
82972,0.00041145796421915293
82973,1.550000160932541e-05
82974,0.0004070000140927732
82975,3.916968125849962e-06
82976,9.26250359043479e-05
82977,0.00014845799887552857
82978,0.0004083749954588711
82979,0.00041162496199831367
82980,9.170034900307655e-07
82981,0.00041516701458022
